x,Ch1_7
22942.0,35132.0
22946.0,59219.0
22982.0,57840.0
22988.0,40290.0
22990.0,35236.0
22992.0,11655.0
22995.0,4223.0
22997.0,3444.0
23000.0,2759.0
23003.0,2467.0
23006.0,2300.0
23009.0,2111.0
23012.0,1422.0
23015.0,1384.0
23016.0,1397.0
23018.0,1394.0
23021.0,1430.0
23024.0,1408.0
23027.0,1406.0
23030.0,1403.0
23033.0,1418.0
23036.0,1420.0
23039.0,1412.0
23042.0,1399.0
23045.0,1422.0
23048.0,1427.0
23049.0,1402.0
23050.0,1386.0
23052.0,49440.0
23055.0,50838.0
23073.0,49007.0
23109.0,49928.0
23116.0,35215.0
23118.0,35129.0
23120.0,58749.0
23156.0,57809.0
23185.0,1393.0
23225.0,52731.0
23292.0,34794.0
23294.0,58675.0
23330.0,57606.0
23337.0,43513.0
23339.0,30299.0
23342.0,5448.0
23345.0,3617.0
23348.0,2856.0
23351.0,2547.0
23354.0,2261.0
23357.0,2169.0
23360.0,1395.0
23363.0,1403.0
23366.0,1396.0
23369.0,1427.0
23372.0,1378.0
23373.0,1385.0
23375.0,1414.0
23378.0,1399.0
23381.0,1423.0
23384.0,1420.0
23387.0,1387.0
23390.0,1397.0
23393.0,1416.0
23397.0,1400.0
23398.0,1413.0
23399.0,1406.0
23401.0,48905.0
23407.0,50410.0
23422.0,48925.0
23457.0,49883.0
23466.0,34627.0
23468.0,57931.0
23477.0,47360.0
23504.0,57839.0
23533.0,1393.0
23573.0,54252.0
23640.0,34346.0
23642.0,58563.0
23652.0,47319.0
23678.0,57808.0
23684.0,40130.0
23685.0,43675.0
23749.0,52382.0
23812.0,34985.0
23816.0,58478.0
23826.0,47283.0
23852.0,57712.0
23880.0,1419.0
23923.0,51969.0
23987.0,34794.0
23990.0,58195.0
24000.0,46915.0
24026.0,57506.0
24053.0,1400.0
24095.0,55584.0
24160.0,35172.0
24162.0,34588.0
24164.0,58061.0
24174.0,46972.0
24200.0,57326.0
24227.0,1403.0
24269.0,52509.0
24334.0,34625.0
24338.0,58351.0
24374.0,57383.0
24401.0,1404.0
24444.0,52662.0
24508.0,34548.0
24510.0,34608.0
24512.0,58131.0
24521.0,47061.0
24548.0,57761.0
24575.0,1422.0
24618.0,55032.0
24683.0,34630.0
24686.0,57694.0
24696.0,46889.0
24722.0,57273.0
24786.0,1370.0
24792.0,57596.0
24855.0,35187.0
24858.0,34629.0
24860.0,57976.0
24870.0,46898.0
24896.0,57398.0
24922.0,1430.0
24965.0,52073.0
25028.0,35699.0
25031.0,34395.0
25034.0,57788.0
25044.0,46826.0
25070.0,57118.0
25096.0,1370.0
25140.0,55050.0
25205.0,34651.0
25208.0,57594.0
25218.0,46981.0
25244.0,57075.0
25250.0,39974.0
25252.0,34508.0
25254.0,11587.0
25257.0,4293.0
25260.0,3138.0
25263.0,2596.0
25266.0,2415.0
25269.0,2128.0
25272.0,1408.0
25275.0,1383.0
25278.0,1391.0
25281.0,1388.0
25284.0,1382.0
25287.0,1406.0
25290.0,1411.0
25293.0,1413.0
25296.0,1420.0
25299.0,1377.0
25302.0,1372.0
25305.0,1411.0
25308.0,1391.0
25311.0,1398.0
25312.0,1402.0
25313.0,1403.0
25315.0,48514.0
25323.0,51464.0
25371.0,49354.0
25380.0,34412.0
25382.0,57785.0
25418.0,56773.0
25445.0,1386.0
25487.0,56178.0
25523.0,49652.0
25551.0,34911.0
25555.0,57454.0
25565.0,46646.0
25591.0,57331.0
25597.0,39991.0
25600.0,27520.0
25603.0,5380.0
25606.0,3727.0
25609.0,2694.0
25612.0,2401.0
25615.0,2295.0
25618.0,1391.0
25621.0,1411.0
25624.0,1379.0
25627.0,1408.0
25630.0,1423.0
25633.0,1386.0
25636.0,1414.0
25639.0,1405.0
25641.0,1362.0
25642.0,1406.0
25645.0,1404.0
25646.0,1373.0
25648.0,1405.0
25651.0,1400.0
25652.0,1403.0
25653.0,1373.0
25654.0,1402.0
25658.0,1379.0
25659.0,1420.0
25660.0,5084.0
25662.0,48288.0
25665.0,51913.0
25718.0,49291.0
25726.0,34900.0
25729.0,57174.0
25739.0,46546.0
25765.0,57183.0
25791.0,1427.0
25835.0,51896.0
25836.0,48167.0
25900.0,34044.0
25903.0,57642.0
25914.0,46388.0
25939.0,57272.0
26007.0,1403.0
26008.0,58280.0
26010.0,48148.0
26072.0,34601.0
26075.0,33937.0
26077.0,57723.0
26089.0,46341.0
26113.0,56909.0
26140.0,1389.0
26182.0,56704.0
26248.0,34238.0
26251.0,57631.0
26263.0,46139.0
26287.0,56814.0
26313.0,1398.0
26357.0,53040.0
26423.0,33985.0
26425.0,57408.0
26436.0,46370.0
26461.0,56909.0
26467.0,39566.0
26469.0,34776.0
26471.0,11986.0
26474.0,4294.0
26476.0,3647.0
26479.0,2701.0
26482.0,2524.0
26485.0,2290.0
26488.0,1398.0
26491.0,1420.0
26494.0,1409.0
26497.0,1400.0
26500.0,1416.0
26503.0,1419.0
26506.0,1400.0
26509.0,1393.0
26512.0,1408.0
26515.0,1385.0
26517.0,1402.0
26518.0,1368.0
26521.0,1414.0
26524.0,1422.0
26527.0,1400.0
26528.0,1408.0
26529.0,1398.0
26531.0,48205.0
26535.0,51958.0
26588.0,49132.0
26596.0,34136.0
26599.0,57468.0
26611.0,46132.0
26635.0,56924.0
26664.0,1370.0
26704.0,56100.0
26706.0,48055.0
26771.0,34111.0
26773.0,57944.0
26786.0,46241.0
26809.0,57463.0
26835.0,1430.0
26878.0,52382.0
26880.0,48799.0
26944.0,34268.0
26948.0,57584.0
26961.0,46029.0
26983.0,57646.0
26989.0,39359.0
26992.0,30604.0
26995.0,5554.0
26998.0,3778.0
27001.0,2807.0
27004.0,2585.0
27007.0,2390.0
27010.0,1416.0
27013.0,1396.0
27016.0,1410.0
27019.0,1395.0
27021.0,1371.0
27022.0,1393.0
27025.0,1393.0
27028.0,1411.0
27031.0,1377.0
27034.0,1403.0
27037.0,1391.0
27040.0,1398.0
27043.0,1393.0
27046.0,1412.0
27049.0,1390.0
27050.0,1398.0
27051.0,1396.0
27053.0,48593.0
27057.0,52179.0
27110.0,49069.0
27119.0,34248.0
27122.0,57665.0
27134.0,46013.0
27157.0,57411.0
27183.0,1354.0
27226.0,52587.0
27228.0,48715.0
27291.0,34534.0
27293.0,34003.0
27295.0,57720.0
27310.0,46067.0
27331.0,57335.0
27399.0,1399.0
27400.0,58692.0
27402.0,48084.0
27467.0,34484.0
27469.0,58059.0
27483.0,45686.0
27505.0,57647.0
27531.0,1406.0
27575.0,52144.0
27640.0,34345.0
27643.0,57917.0
27659.0,45941.0
27679.0,57518.0
27705.0,1364.0
27748.0,55146.0
27750.0,47986.0
27815.0,33909.0
27817.0,58370.0
27832.0,45825.0
27853.0,58003.0
27859.0,39798.0
27860.0,43199.0
27923.0,51898.0
27924.0,48202.0
27988.0,34109.0
27992.0,58293.0
28007.0,45549.0
28027.0,57916.0
28035.0,37399.0
28036.0,41626.0
28100.0,59507.0
28102.0,47772.0
28164.0,33843.0
28168.0,58530.0
28184.0,45378.0
28203.0,58040.0
28230.0,1399.0
28272.0,55068.0
28274.0,48243.0
28277.0,52099.0
28330.0,48468.0
28331.0,46739.0
28333.0,39234.0
28335.0,35895.0
28337.0,34702.0
28338.0,34193.0
28339.0,34132.0
28340.0,42482.0
28342.0,58548.0
28359.0,45412.0
28377.0,57969.0
28404.0,1383.0
28447.0,52301.0
28449.0,48693.0
28504.0,47999.0
28505.0,46524.0
28507.0,38815.0
28509.0,35852.0
28511.0,34820.0
28512.0,34297.0
28513.0,34325.0
28515.0,58376.0
28533.0,45326.0
28551.0,58376.0
28579.0,1400.0
28620.0,51935.0
28622.0,48275.0
28628.0,52039.0
28678.0,47933.0
28680.0,42747.0
28681.0,38857.0
28683.0,35634.0
28685.0,34477.0
28686.0,34314.0
28687.0,34230.0
28688.0,43857.0
28690.0,58746.0
28708.0,45304.0
28725.0,58141.0
28731.0,40005.0
28732.0,43295.0
28794.0,54016.0
28852.0,47967.0
28854.0,42864.0
28855.0,38951.0
28857.0,35504.0
28859.0,34286.0
28860.0,33942.0
28862.0,44869.0
28864.0,58680.0
28881.0,44892.0
28899.0,58252.0
28926.0,1374.0
28968.0,52326.0
29025.0,47799.0
29027.0,42870.0
29028.0,38745.0
29030.0,35806.0
29032.0,34482.0
29033.0,34247.0
29034.0,34244.0
29035.0,43701.0
29037.0,58766.0
29056.0,44725.0
29072.0,58551.0
29099.0,1389.0
29141.0,54757.0
29143.0,48260.0
29199.0,47435.0
29201.0,42643.0
29202.0,38416.0
29204.0,34867.0
29206.0,33511.0
29207.0,33973.0
29209.0,44369.0
29211.0,58828.0
29229.0,44579.0
29246.0,58357.0
29314.0,1365.0
29316.0,59087.0
29319.0,47998.0
29372.0,43746.0
29373.0,47756.0
29375.0,42937.0
29376.0,38809.0
29378.0,35613.0
29380.0,34373.0
29381.0,34286.0
29382.0,34218.0
29383.0,42700.0
29385.0,59004.0
29403.0,44345.0
29420.0,58385.0
29437.0,3076.0
29489.0,53217.0
29491.0,47789.0
29547.0,46868.0
29549.0,42751.0
29550.0,38286.0
29552.0,35273.0
29554.0,34133.0
29555.0,33552.0
29557.0,42854.0
29559.0,59158.0
29579.0,44310.0
29594.0,58720.0
29646.0,1427.0
29663.0,55133.0
29728.0,34022.0
29730.0,33838.0
29733.0,59249.0
29752.0,44416.0
29768.0,58647.0
29820.0,1403.0
29838.0,51685.0
29840.0,47857.0
29895.0,46961.0
29897.0,42845.0
29898.0,39137.0
29900.0,35453.0
29902.0,34416.0
29903.0,33832.0
29904.0,33613.0
29905.0,43939.0
29907.0,59471.0
29924.0,44342.0
29942.0,58496.0
29994.0,1393.0
30011.0,51110.0
30013.0,47868.0
30077.0,33435.0
30081.0,59430.0
30102.0,43891.0
30116.0,58887.0
30168.0,1379.0
30186.0,51481.0
30249.0,34490.0
30252.0,33553.0
30255.0,59844.0
30272.0,44728.0
30290.0,59112.0
30317.0,1386.0
30359.0,54309.0
30425.0,33787.0
30429.0,59553.0
30450.0,43860.0
30464.0,58845.0
30516.0,1408.0
30534.0,55706.0
30598.0,33684.0
30603.0,59967.0
30620.0,44935.0
30638.0,59129.0
30666.0,1382.0
30707.0,53213.0
30765.0,46001.0
30766.0,43441.0
30767.0,39145.0
30769.0,35358.0
30771.0,34244.0
30772.0,33757.0
30773.0,33514.0
30774.0,43204.0
30776.0,60108.0
30799.0,43668.0
30811.0,58985.0
30863.0,1389.0
30880.0,53579.0
30947.0,32932.0
30950.0,59817.0
30970.0,43699.0
30985.0,58925.0
31037.0,1390.0
31058.0,53513.0
31113.0,45984.0
31114.0,43269.0
31115.0,38696.0
31117.0,34756.0
31119.0,33573.0
31120.0,32940.0
31122.0,44088.0
31124.0,60088.0
31141.0,45141.0
31159.0,59215.0
31228.0,1391.0
31229.0,54149.0
31287.0,45702.0
31288.0,42811.0
31289.0,39033.0
31291.0,35266.0
31293.0,34014.0
31294.0,33949.0
31295.0,33765.0
31296.0,41929.0
31298.0,60361.0
31318.0,43670.0
31333.0,58945.0
31351.0,2818.0
31404.0,59216.0
31438.0,44225.0
31466.0,34136.0
31469.0,33709.0
31472.0,60251.0
31489.0,45226.0
31507.0,59101.0
31576.0,1410.0
31577.0,52019.0
31643.0,33409.0
31646.0,60534.0
31663.0,45154.0
31681.0,59569.0
31750.0,1383.0
31752.0,54174.0
31816.0,33085.0
31820.0,60483.0
31837.0,45278.0
31855.0,59305.0
31924.0,1407.0
31925.0,58028.0
31991.0,33568.0
31994.0,60879.0
32011.0,45338.0
32029.0,59461.0
32057.0,1435.0
32098.0,52718.0
32165.0,33892.0
32168.0,60924.0
32185.0,45252.0
32203.0,60005.0
32272.0,1393.0
32275.0,54812.0
32338.0,33443.0
32341.0,60870.0
32358.0,45408.0
32376.0,59536.0
32445.0,1409.0
32446.0,52445.0
32511.0,33214.0
32515.0,60776.0
32532.0,45511.0
32550.0,59712.0
32619.0,1410.0
32621.0,54844.0
32686.0,33110.0
32689.0,60725.0
32706.0,45632.0
32724.0,60073.0
32793.0,1400.0
32794.0,52711.0
32857.0,34264.0
32859.0,33866.0
32863.0,61151.0
32880.0,46160.0
32898.0,59977.0
32933.0,1412.0
32969.0,59669.0
33003.0,44234.0
33033.0,33551.0
33037.0,61001.0
33054.0,46142.0
33072.0,59992.0
33141.0,1362.0
33142.0,53734.0
33206.0,33412.0
33211.0,61548.0
33228.0,45958.0
33246.0,60115.0
33315.0,1371.0
33316.0,52754.0
33380.0,32907.0
33382.0,33298.0
33385.0,61348.0
33402.0,46345.0
33420.0,60218.0
33455.0,1408.0
33491.0,59330.0
33525.0,44187.0
33555.0,32646.0
33559.0,61033.0
33576.0,46174.0
33594.0,60250.0
33622.0,1390.0
33663.0,57251.0
33729.0,33091.0
33733.0,61485.0
33750.0,46547.0
33768.0,60401.0
33837.0,1413.0
33839.0,55691.0
33904.0,33579.0
33907.0,60948.0
33924.0,46284.0
33942.0,60420.0
34011.0,1408.0
34012.0,54197.0
34078.0,33089.0
34081.0,61216.0
34098.0,46283.0
34116.0,60074.0
34185.0,1404.0
34187.0,57027.0
34252.0,33097.0
34255.0,61306.0
34272.0,46573.0
34290.0,60434.0
34325.0,1404.0
34361.0,59388.0
34395.0,44644.0
34422.0,34284.0
34426.0,33582.0
34429.0,61391.0
34446.0,46352.0
34464.0,60492.0
34533.0,1402.0
34534.0,58501.0
34599.0,33284.0
34603.0,61486.0
34620.0,46460.0
34638.0,60500.0
34707.0,1397.0
34710.0,58312.0
34772.0,33411.0
34774.0,33106.0
34777.0,61331.0
34794.0,46563.0
34812.0,60540.0
34881.0,1404.0
34905.0,53418.0
34948.0,33681.0
34951.0,61550.0
34968.0,46093.0
34986.0,60214.0
35055.0,1415.0
35062.0,53961.0
35122.0,32912.0
35125.0,61227.0
35142.0,45830.0
35159.0,59735.0
35228.0,1386.0
35234.0,58083.0
35294.0,32429.0
35298.0,60736.0
35315.0,46181.0
35333.0,60230.0
35402.0,1398.0
35409.0,55766.0
35468.0,32709.0
35472.0,60982.0
35489.0,46436.0
35507.0,60219.0
35576.0,1384.0
35577.0,57936.0
35642.0,33237.0
35646.0,61217.0
35663.0,46647.0
35681.0,60130.0
35750.0,1399.0
35751.0,53788.0
35817.0,32838.0
35820.0,61340.0
35837.0,46532.0
35855.0,60800.0
35924.0,1411.0
35930.0,54644.0
35990.0,33164.0
35994.0,61020.0
36011.0,46430.0
36029.0,60592.0
36098.0,1406.0
36099.0,58270.0
36163.0,33341.0
36165.0,32856.0
36168.0,61224.0
36185.0,46261.0
36203.0,60499.0
36272.0,1401.0
36282.0,53444.0
36339.0,33155.0
36342.0,60929.0
36359.0,46560.0
36377.0,60836.0
36446.0,1414.0
36450.0,57519.0
36513.0,32659.0
36516.0,60998.0
36533.0,46573.0
36551.0,60321.0
36620.0,1398.0
36623.0,54691.0
36686.0,33379.0
36690.0,61026.0
36707.0,46657.0
36725.0,60720.0
36794.0,1384.0
36797.0,56801.0
36861.0,33052.0
36864.0,61098.0
36881.0,46726.0
36899.0,61116.0
36903.0,48025.0
36968.0,1400.0
36972.0,58480.0
37035.0,32725.0
37038.0,61295.0
37055.0,47111.0
37073.0,61033.0
37077.0,47724.0
37142.0,1412.0
37154.0,57994.0
37207.0,33385.0
37211.0,61523.0
37228.0,46628.0
37246.0,60686.0
37315.0,1397.0
37318.0,53588.0
37380.0,33051.0
37385.0,60999.0
37402.0,47101.0
37420.0,61188.0
37424.0,47910.0
37489.0,1400.0
37501.0,56366.0
37554.0,32943.0
37556.0,32915.0
37559.0,61401.0
37576.0,47085.0
37594.0,61200.0
37598.0,47761.0
37663.0,1412.0
37669.0,53788.0
37730.0,32989.0
37733.0,60849.0
37750.0,46915.0
37768.0,61108.0
37772.0,48027.0
37837.0,1405.0
37838.0,53406.0
37904.0,32679.0
37907.0,61281.0
37924.0,46810.0
37942.0,61286.0
37946.0,47531.0
38011.0,1384.0
38012.0,58652.0
38077.0,32880.0
38081.0,60497.0
38098.0,46988.0
38116.0,61147.0
38120.0,47829.0
38185.0,1408.0
38198.0,58693.0
38252.0,33198.0
38255.0,60720.0
38272.0,47022.0
38290.0,61195.0
38294.0,47905.0
38358.0,1370.0
38359.0,49312.0
38360.0,52589.0
38419.0,41533.0
38420.0,37708.0
38422.0,34449.0
38424.0,33026.0
38425.0,32492.0
38426.0,32381.0
38429.0,60892.0
38446.0,46831.0
38464.0,61585.0
38468.0,47700.0
38534.0,1399.0
38545.0,55079.0
38600.0,33236.0
38602.0,32766.0
38605.0,61108.0
38622.0,47275.0
38640.0,61528.0
38644.0,47839.0
38709.0,1394.0
38716.0,55436.0
38776.0,32549.0
38779.0,61294.0
38796.0,46895.0
38814.0,61496.0
38818.0,47609.0
38883.0,1384.0
38900.0,58422.0
38950.0,32892.0
38953.0,61058.0
38970.0,46944.0
38988.0,61359.0
38992.0,47997.0
39057.0,1401.0
39069.0,54473.0
39124.0,32595.0
39127.0,61034.0
39144.0,46801.0
39162.0,60752.0
39166.0,47885.0
39231.0,1376.0
39238.0,57678.0
39298.0,32861.0
39301.0,60706.0
39318.0,47147.0
39336.0,61303.0
39340.0,47691.0
39405.0,1406.0
39432.0,53788.0
39471.0,32902.0
39475.0,61221.0
39492.0,47062.0
39510.0,61359.0
39580.0,1417.0
39581.0,56567.0
39646.0,33246.0
39650.0,60244.0
39667.0,46415.0
39684.0,61097.0
39688.0,47811.0
39719.0,1412.0
39755.0,60157.0
39789.0,45025.0
39819.0,32765.0
39823.0,60940.0
39840.0,46925.0
39858.0,61419.0
39862.0,48164.0
39928.0,1409.0
39931.0,57412.0
39992.0,33135.0
39994.0,32696.0
39998.0,60669.0
40015.0,46550.0
40032.0,61733.0
40036.0,47787.0
40101.0,1398.0
40111.0,56815.0
40168.0,32764.0
40171.0,60617.0
40188.0,47447.0
40206.0,60904.0
40210.0,47984.0
40275.0,1408.0
40280.0,55154.0
40342.0,32665.0
40345.0,61088.0
40362.0,47407.0
40380.0,61428.0
40384.0,47769.0
40449.0,1376.0
40451.0,58301.0
40515.0,32612.0
40519.0,60687.0
40536.0,47407.0
40554.0,61401.0
40558.0,47786.0
40623.0,1402.0
40632.0,58785.0
40690.0,32980.0
40693.0,60575.0
40710.0,47214.0
40728.0,61519.0
40732.0,47820.0
40797.0,1408.0
40811.0,55648.0
40864.0,33055.0
40867.0,60792.0
40884.0,47095.0
40902.0,61727.0
40906.0,47663.0
40971.0,1388.0
40987.0,57939.0
41038.0,32942.0
41041.0,60542.0
41058.0,47273.0
41076.0,62060.0
41080.0,47845.0
41145.0,57073.0
41212.0,32571.0
41215.0,60562.0
41232.0,47309.0
41250.0,61540.0
41254.0,47584.0
41319.0,1400.0
41323.0,56305.0
41385.0,32815.0
41389.0,60908.0
41406.0,47358.0
41424.0,61779.0
41428.0,47423.0
41493.0,1419.0
41500.0,53689.0
41556.0,35259.0
41557.0,34161.0
41558.0,32786.0
41559.0,32808.0
41560.0,33117.0
41563.0,60686.0
41580.0,47374.0
41598.0,61761.0
41602.0,47501.0
41667.0,1417.0
41723.0,54088.0
41726.0,48874.0
41727.0,45708.0
41728.0,41098.0
41730.0,37668.0
41732.0,35952.0
41733.0,35766.0
41734.0,35267.0
41735.0,45824.0
41737.0,62202.0
41754.0,47422.0
41772.0,61332.0
41842.0,1374.0
41850.0,54367.0
41908.0,32934.0
41912.0,59732.0
41929.0,46357.0
41946.0,61348.0
41950.0,47613.0
42018.0,1376.0
42091.0,64194.0
42105.0,48065.0
42120.0,61844.0
42189.0,1380.0
42192.0,53873.0
42255.0,32695.0
42259.0,59542.0
42276.0,46702.0
42294.0,60751.0
42298.0,48063.0
42363.0,1394.0
42381.0,56382.0
42429.0,32991.0
42433.0,59484.0
42450.0,46978.0
42468.0,61424.0
42472.0,47420.0
42537.0,1393.0
42541.0,53521.0
42603.0,32353.0
42607.0,59903.0
42624.0,46901.0
42642.0,61038.0
42646.0,47545.0
42711.0,1402.0
42713.0,58687.0
42775.0,32764.0
42776.0,32184.0
42777.0,31804.0
42781.0,59952.0
42798.0,47312.0
42816.0,61275.0
42820.0,47734.0
42885.0,1411.0
42901.0,58115.0
42952.0,32300.0
42955.0,60070.0
42972.0,47237.0
42990.0,61476.0
42994.0,47591.0
43059.0,1412.0
43064.0,52957.0
43124.0,32124.0
43126.0,31966.0
43129.0,60394.0
43146.0,47210.0
43164.0,61536.0
43168.0,47902.0
43233.0,1385.0
43236.0,52981.0
43300.0,31830.0
43303.0,60116.0
43320.0,47313.0
43338.0,61818.0
43342.0,47462.0
43407.0,1392.0
43419.0,55236.0
43473.0,32247.0
43477.0,60154.0
43494.0,47023.0
43512.0,61762.0
43516.0,47043.0
43581.0,1425.0
43584.0,54425.0
43647.0,31941.0
43651.0,60171.0
43668.0,47229.0
43686.0,61517.0
43690.0,47440.0
43755.0,1405.0
43772.0,58255.0
43821.0,33425.0
43825.0,60571.0
43842.0,47219.0
43860.0,61337.0
43864.0,47705.0
43895.0,1389.0
43930.0,59304.0
43964.0,44698.0
43993.0,32913.0
43994.0,32341.0
43995.0,32129.0
43996.0,31892.0
43999.0,60076.0
44016.0,47299.0
44034.0,61385.0
44038.0,47291.0
44103.0,1388.0
44110.0,57252.0
44169.0,32503.0
44173.0,60006.0
44190.0,47648.0
44208.0,61686.0
44212.0,47469.0
44277.0,1390.0
44282.0,57976.0
44341.0,33439.0
44342.0,32675.0
44343.0,32129.0
44344.0,31488.0
44347.0,60151.0
44364.0,47351.0
44382.0,62160.0
44386.0,47532.0
44451.0,1380.0
44455.0,54318.0
44518.0,31623.0
44521.0,59538.0
44538.0,47310.0
44556.0,61925.0
44560.0,47305.0
44625.0,1385.0
44634.0,53783.0
44690.0,32163.0
44692.0,31592.0
44695.0,59810.0
44712.0,47356.0
44730.0,62069.0
44734.0,47026.0
44799.0,1403.0
44801.0,58708.0
44866.0,31944.0
44869.0,60301.0
44886.0,47066.0
44904.0,61664.0
44908.0,47103.0
44973.0,1413.0
44990.0,53371.0
45040.0,32385.0
45043.0,60003.0
45060.0,47380.0
45078.0,61902.0
45082.0,47257.0
45147.0,1404.0
45161.0,56596.0
45214.0,32428.0
45217.0,59649.0
45234.0,47314.0
45252.0,61777.0
45256.0,47560.0
45321.0,1409.0
45328.0,55111.0
45388.0,31848.0
45391.0,59802.0
45408.0,47616.0
45426.0,61372.0
45430.0,47229.0
45495.0,1399.0
45498.0,53271.0
45562.0,31463.0
45565.0,60113.0
45582.0,47400.0
45600.0,61816.0
45604.0,46735.0
45687.0,1407.0
45768.0,55578.0
45770.0,47032.0
45774.0,63825.0
45777.0,53060.0
45843.0,1400.0
45857.0,57989.0
45910.0,32572.0
45913.0,59361.0
45930.0,47165.0
45948.0,61376.0
45952.0,47508.0
46019.0,1392.0
46091.0,64467.0
46106.0,47792.0
46122.0,61920.0
46196.0,51868.0
46209.0,45745.0
46257.0,32401.0
46261.0,58464.0
46296.0,61785.0
46300.0,47195.0
46383.0,1396.0
46387.0,56023.0
46432.0,32176.0
46435.0,58972.0
46470.0,61435.0
46474.0,47174.0
46542.0,1389.0
46543.0,52695.0
46557.0,45227.0
46605.0,32232.0
46609.0,58988.0
46644.0,61607.0
46648.0,46947.0
46713.0,1368.0
46717.0,53991.0
46780.0,32730.0
46783.0,59208.0
46800.0,47148.0
46818.0,62080.0
46822.0,46856.0
46887.0,1402.0
46927.0,56171.0
46954.0,33354.0
46957.0,59841.0
46974.0,47341.0
46992.0,62136.0
46996.0,47612.0
47011.0,1386.0
47907.0,1394.0
48821.0,1411.0
48822.0,60316.0
48825.0,52897.0
48847.0,53160.0
48859.0,52634.0
48861.0,46069.0
48862.0,42392.0
48864.0,37600.0
48866.0,35425.0
48868.0,35012.0
48870.0,58470.0
48872.0,60197.0
48889.0,47342.0
48906.0,61569.0
48912.0,41572.0
48926.0,48176.0
48927.0,44894.0
48928.0,43499.0
48930.0,42516.0
48932.0,42668.0
48934.0,42824.0
48937.0,43007.0
48939.0,42649.0
48941.0,42980.0
48944.0,43057.0
48949.0,42970.0
48954.0,43486.0
48959.0,43362.0
48964.0,43476.0
48969.0,43991.0
48974.0,43454.0
48979.0,43769.0
48984.0,43911.0
48989.0,43562.0
48994.0,43929.0
48999.0,43395.0
49004.0,44033.0
49009.0,43879.0
49014.0,43827.0
49015.0,43950.0
49019.0,43812.0
49024.0,43958.0
49029.0,43928.0
49034.0,43768.0
49039.0,43984.0
49044.0,44147.0
49049.0,44067.0
49054.0,44187.0
49059.0,44124.0
49064.0,44015.0
49069.0,44271.0
49074.0,44405.0
49077.0,44290.0
49079.0,44420.0
49084.0,44497.0
49089.0,44168.0
49094.0,44271.0
49099.0,44078.0
49104.0,44442.0
49109.0,44275.0
49114.0,44667.0
49119.0,44406.0
49124.0,44513.0
49125.0,44302.0
49129.0,44502.0
49134.0,44437.0
49139.0,44589.0
49144.0,44802.0
49146.0,44217.0
49149.0,44854.0
49154.0,44590.0
49159.0,44537.0
49163.0,44715.0
49164.0,44518.0
49169.0,44279.0
49174.0,44657.0
49179.0,44628.0
49184.0,44410.0
49185.0,51790.0
49332.0,38040.0
49335.0,43933.0
49336.0,29835.0
49337.0,27165.0
49338.0,26645.0
49339.0,26190.0
49340.0,26181.0
49341.0,26150.0
49342.0,26054.0
49343.0,26154.0
49345.0,36735.0
49347.0,50321.0
49351.0,38852.0
49354.0,38428.0
49355.0,42488.0
49356.0,29036.0
49357.0,26796.0
49359.0,25825.0
49360.0,25817.0
49361.0,25692.0
49362.0,25740.0
49363.0,25739.0
49365.0,36546.0
49367.0,50560.0
49372.0,38752.0
49374.0,38623.0
49375.0,44129.0
49376.0,29047.0
49377.0,26637.0
49379.0,25534.0
49380.0,25387.0
49381.0,25372.0
49382.0,25571.0
49383.0,25540.0
49385.0,35867.0
49387.0,50792.0
49392.0,38583.0
49394.0,38951.0
49395.0,43598.0
49396.0,28974.0
49397.0,26351.0
49399.0,25310.0
49400.0,25355.0
49401.0,25264.0
49402.0,25244.0
49403.0,25323.0
49405.0,36491.0
49407.0,50728.0
49413.0,38705.0
49415.0,42194.0
49416.0,28852.0
49417.0,26342.0
49419.0,25259.0
49420.0,25173.0
49421.0,25413.0
49422.0,25274.0
49423.0,25338.0
49425.0,35988.0
49427.0,50742.0
49430.0,39658.0
49432.0,38771.0
49435.0,40806.0
49438.0,25580.0
49439.0,25389.0
49440.0,25160.0
49441.0,25340.0
49442.0,25179.0
49443.0,25231.0
49444.0,25414.0
49446.0,50237.0
49447.0,50452.0
49450.0,39943.0
49452.0,38892.0
49455.0,41583.0
49458.0,25466.0
49459.0,24971.0
49460.0,25033.0
49461.0,25144.0
49462.0,25123.0
49463.0,25219.0
49464.0,25352.0
49466.0,50277.0
49467.0,50452.0
49473.0,38734.0
49474.0,38820.0
49476.0,28232.0
49478.0,25543.0
49479.0,25060.0
49480.0,24948.0
49481.0,24900.0
49482.0,25017.0
49483.0,25151.0
49484.0,25414.0
49486.0,50610.0
49493.0,39093.0
49494.0,39105.0
49496.0,28386.0
49498.0,25207.0
49499.0,25149.0
49500.0,25044.0
49501.0,25184.0
49502.0,25098.0
49503.0,24868.0
49504.0,25260.0
49506.0,50560.0
49513.0,38978.0
49514.0,38995.0
49516.0,28202.0
49518.0,25394.0
49519.0,25028.0
49520.0,25062.0
49521.0,25047.0
49522.0,24904.0
49523.0,25067.0
49524.0,25137.0
49526.0,51007.0
49533.0,38780.0
49534.0,39084.0
49536.0,28027.0
49538.0,25107.0
49539.0,25020.0
49540.0,24857.0
49541.0,24993.0
49542.0,25020.0
49543.0,24948.0
49544.0,25127.0
49546.0,49950.0
49547.0,50930.0
49553.0,39062.0
49554.0,38570.0
49556.0,27937.0
49558.0,25141.0
49559.0,25133.0
49560.0,24937.0
