event_id,direction,start_idx,end_idx,start_x,end_x,start_y,end_y,duration,delta_y,max_abs_slope
1820,down,54204,54216,54205.0,54217.0,47465.0,29842.0,12,-17623.0,3275.6000000000067
1821,up,54217,54224,54218.0,54225.0,30065.0,47398.0,7,17333.0,5756.999999999995
1822,down,54224,54236,54225.0,54237.0,47398.0,30034.0,12,-17364.0,3973.399999999995
1823,up,54237,54244,54238.0,54245.0,29794.0,47433.0,7,17639.0,5614.000000000003
1824,down,54244,54256,54245.0,54257.0,47433.0,29736.0,12,-17697.0,3830.9999999999973
1825,up,54257,54264,54258.0,54265.0,29945.0,47430.0,7,17485.0,5756.000000000003
1826,down,54264,54278,54265.0,54279.0,47430.0,29631.0,14,-17799.0,3258.600000000003
1827,up,54278,54284,54279.0,54285.0,29631.0,47527.0,6,17896.0,5794.400000000001
1828,down,54284,54298,54285.0,54299.0,47527.0,29846.0,14,-17681.0,3258.2000000000016
1829,up,54298,54304,54299.0,54305.0,29846.0,47770.0,6,17924.0,5600.799999999998
1830,down,54304,54318,54305.0,54319.0,47770.0,29740.0,14,-18030.0,3793.8
1831,up,54318,54324,54319.0,54325.0,29740.0,47916.0,6,18176.0,5669.800000000002
1832,down,54324,54336,54325.0,54337.0,47916.0,29966.0,12,-17950.0,3316.3999999999987
1833,up,54337,54344,54338.0,54345.0,29898.0,48181.0,7,18283.0,5652.000000000003
1834,down,54344,54358,54345.0,54359.0,48181.0,29859.0,14,-18322.0,3853.1999999999944
1835,up,54358,54364,54359.0,54365.0,29859.0,47851.0,6,17992.0,5734.000000000003
1836,down,54364,54376,54365.0,54377.0,47851.0,29748.0,12,-18103.0,3430.8
1837,up,54377,54384,54378.0,54385.0,30008.0,47775.0,7,17767.0,5735.399999999997
1838,down,54384,54396,54385.0,54397.0,47775.0,30038.0,12,-17737.0,3739.3999999999987
1839,up,54397,54404,54398.0,54405.0,30106.0,47891.0,7,17785.0,5629.600000000001
1840,down,54404,54416,54405.0,54417.0,47891.0,29553.0,12,-18338.0,4244.800000000004
1841,up,54417,54424,54418.0,54425.0,29929.0,48255.0,7,18326.0,5732.000000000003
1842,down,54424,54436,54425.0,54437.0,48255.0,29855.0,12,-18400.0,3724.2000000000016
1843,up,54437,54444,54438.0,54445.0,29973.0,48091.0,7,18118.0,5718.800000000002
1844,down,54444,54456,54445.0,54457.0,48091.0,29992.0,12,-18099.0,3728.2000000000016
1845,up,54457,54464,54458.0,54465.0,29923.0,48615.0,7,18692.0,5657.000000000003
1846,down,54464,54476,54465.0,54477.0,48615.0,30012.0,12,-18603.0,3369.5999999999995
1847,up,54477,54484,54478.0,54485.0,29909.0,48362.0,7,18453.0,5729.400000000004
1848,down,54484,54496,54485.0,54497.0,48362.0,30027.0,12,-18335.0,4055.399999999995
1849,up,54497,54504,54498.0,54505.0,29867.0,48641.0,7,18774.0,5671.999999999995
1850,down,54504,54516,54505.0,54517.0,48641.0,29903.0,12,-18738.0,3796.2000000000053
1851,up,54517,54524,54518.0,54525.0,29964.0,48643.0,7,18679.0,5712.2
1852,down,54524,54536,54525.0,54537.0,48643.0,30098.0,12,-18545.0,3296.599999999996
1853,up,54537,54544,54538.0,54545.0,30177.0,48744.0,7,18567.0,5668.999999999995
1854,down,54544,54556,54545.0,54557.0,48744.0,29909.0,12,-18835.0,4025.000000000001
1855,up,54557,54564,54558.0,54565.0,30047.0,48474.0,7,18427.0,5675.2
1856,down,54564,54578,54565.0,54579.0,48474.0,29876.0,14,-18598.0,3635.2000000000016
1857,up,54578,54584,54579.0,54585.0,29876.0,48657.0,6,18781.0,5787.2
1858,down,54584,54596,54585.0,54597.0,48657.0,29973.0,12,-18684.0,3856.599999999996
1859,up,54597,54604,54598.0,54605.0,30028.0,48555.0,7,18527.0,5752.999999999995
1860,down,54604,54616,54605.0,54617.0,48555.0,30095.0,12,-18460.0,3699.5999999999995
1861,up,54617,54624,54618.0,54625.0,30025.0,48580.0,7,18555.0,5736.2
1862,down,54624,54636,54625.0,54637.0,48580.0,30085.0,12,-18495.0,3736.0000000000045
1863,up,54637,54644,54638.0,54645.0,29987.0,48728.0,7,18741.0,5724.2
1864,down,54644,54656,54645.0,54657.0,48728.0,29990.0,12,-18738.0,3335.9999999999973
1865,up,54657,54664,54658.0,54665.0,30135.0,48784.0,7,18649.0,5748.2
1866,down,54664,54676,54665.0,54677.0,48784.0,29924.0,12,-18860.0,3830.2000000000016
1867,up,54677,54684,54678.0,54685.0,30005.0,48783.0,7,18778.0,5822.000000000003
1868,down,54684,54696,54685.0,54697.0,48783.0,30139.0,12,-18644.0,3547.600000000003
1869,up,54697,54704,54698.0,54705.0,30049.0,48871.0,7,18822.0,5690.2
1870,down,54704,54716,54705.0,54717.0,48871.0,29779.0,12,-19092.0,4190.600000000007
1871,up,54717,54724,54718.0,54725.0,29911.0,48657.0,7,18746.0,5832.800000000009
1872,down,54724,54738,54725.0,54739.0,48657.0,30033.0,14,-18624.0,3570.8000000000075
1873,up,54738,54744,54739.0,54745.0,30033.0,48896.0,6,18863.0,5752.999999999995
1874,down,54744,54756,54745.0,54757.0,48896.0,30120.0,12,-18776.0,3366.3999999999987
1875,up,54757,54764,54758.0,54765.0,30017.0,48595.0,7,18578.0,5749.000000000003
1876,down,54764,54778,54765.0,54779.0,48595.0,29976.0,14,-18619.0,3824.399999999995
1877,up,54778,54784,54779.0,54785.0,29976.0,49035.0,6,19059.0,5715.399999999997
1878,down,54784,54796,54785.0,54797.0,49035.0,30026.0,12,-19009.0,3476.4000000000024
1879,up,54797,54804,54798.0,54805.0,30024.0,48906.0,7,18882.0,5868.799999999998
1880,down,54804,54816,54805.0,54817.0,48906.0,30271.0,12,-18635.0,4119.000000000005
1881,up,54817,54824,54818.0,54825.0,29987.0,49065.0,7,19078.0,5784.2
1882,down,54824,54836,54825.0,54837.0,49065.0,30072.0,12,-18993.0,3366.3999999999987
1883,up,54837,54844,54838.0,54845.0,30100.0,49122.0,7,19022.0,5786.400000000001
1884,down,54844,54856,54845.0,54857.0,49122.0,30021.0,12,-19101.0,4035.0000000000045
1885,up,54857,54864,54858.0,54865.0,30127.0,49276.0,7,19149.0,5696.600000000009
1886,down,54864,54876,54865.0,54877.0,49276.0,30341.0,12,-18935.0,3923.800000000004
1887,up,54877,54884,54878.0,54885.0,30163.0,49232.0,7,19069.0,5715.799999999998
1888,down,54884,54896,54885.0,54897.0,49232.0,30052.0,12,-19180.0,3784.3999999999987
1889,up,54897,54904,54898.0,54905.0,30032.0,49724.0,7,19692.0,5803.000000000003
1890,down,54904,54916,54905.0,54917.0,49724.0,30120.0,12,-19604.0,3502.599999999996
1891,up,54917,54924,54918.0,54925.0,30167.0,49119.0,7,18952.0,5786.399999999997
1892,down,54924,54936,54925.0,54937.0,49119.0,30131.0,12,-18988.0,3408.600000000003
1893,up,54937,54944,54938.0,54945.0,30020.0,49078.0,7,19058.0,5849.999999999995
1894,down,54944,54956,54945.0,54957.0,49078.0,30284.0,12,-18794.0,3432.3999999999987
1895,up,54957,54964,54958.0,54965.0,30193.0,48973.0,7,18780.0,5787.000000000003
1896,down,54964,54976,54965.0,54977.0,48973.0,30083.0,12,-18890.0,3991.8
1897,up,54977,54984,54978.0,54985.0,30197.0,49348.0,7,19151.0,5888.000000000003
1898,down,54984,54996,54985.0,54997.0,49348.0,29961.0,12,-19387.0,4288.399999999999
1899,up,54997,55004,54998.0,55005.0,30078.0,49320.0,7,19242.0,5808.2
1900,down,55004,55016,55005.0,55017.0,49320.0,30157.0,12,-19163.0,3844.9999999999973
1901,up,55017,55024,55018.0,55025.0,30235.0,49153.0,7,18918.0,5740.000000000003
1902,down,55024,55036,55025.0,55037.0,49153.0,30083.0,12,-19070.0,4290.000000000005
1903,up,55037,55044,55038.0,55045.0,30228.0,49337.0,7,19109.0,5815.600000000001
1904,down,55044,55058,55045.0,55059.0,49337.0,29916.0,14,-19421.0,3663.0000000000045
1905,up,55058,55064,55059.0,55065.0,29916.0,49484.0,6,19568.0,5818.599999999994
1906,down,55064,55078,55065.0,55079.0,49484.0,29877.0,14,-19607.0,3438.200000000009
1907,up,55078,55084,55079.0,55085.0,29877.0,49270.0,6,19393.0,5897.2
1908,down,55084,55096,55085.0,55097.0,49270.0,30195.0,12,-19075.0,3522.600000000003
1909,up,55097,55104,55098.0,55105.0,29924.0,49536.0,7,19612.0,5824.000000000003
1910,down,55104,55118,55105.0,55119.0,49536.0,29917.0,14,-19619.0,4192.8
1911,up,55118,55124,55119.0,55125.0,29917.0,49713.0,6,19796.0,5815.600000000001
1912,down,55124,55136,55125.0,55137.0,49713.0,30243.0,12,-19470.0,3720.5999999999995
1913,up,55137,55144,55138.0,55145.0,30122.0,49471.0,7,19349.0,5780.399999999997
1914,down,55144,55158,55145.0,55159.0,49471.0,30022.0,14,-19449.0,3840.8
1915,up,55158,55164,55159.0,55165.0,30022.0,49573.0,6,19551.0,5813.799999999998
1916,down,55164,55176,55165.0,55177.0,49573.0,30285.0,12,-19288.0,3470.0000000000045
1917,up,55177,55184,55178.0,55185.0,30179.0,49525.0,7,19346.0,5784.399999999997
1918,down,55184,55196,55185.0,55197.0,49525.0,30034.0,12,-19491.0,4216.599999999999
1919,up,55197,55204,55198.0,55205.0,29836.0,49700.0,7,19864.0,5851.799999999998
1920,down,55204,55216,55205.0,55217.0,49700.0,30089.0,12,-19611.0,3791.3999999999987
1921,up,55217,55224,55218.0,55225.0,30208.0,49521.0,7,19313.0,5770.599999999994
1922,down,55224,55236,55225.0,55237.0,49521.0,29924.0,12,-19597.0,4066.8
1923,up,55237,55244,55238.0,55245.0,29957.0,49481.0,7,19524.0,5959.400000000004
1924,down,55244,55258,55245.0,55259.0,49481.0,29850.0,14,-19631.0,3997.3999999999987
1925,up,55258,55264,55259.0,55265.0,29850.0,49817.0,6,19967.0,5849.600000000001
1926,down,55264,55276,55265.0,55277.0,49817.0,30018.0,12,-19799.0,3788.000000000008
1927,up,55277,55284,55278.0,55285.0,29936.0,50047.0,7,20111.0,5833.2
1928,down,55284,55296,55285.0,55297.0,50047.0,30091.0,12,-19956.0,3945.800000000004
1929,up,55297,55304,55298.0,55305.0,29931.0,49326.0,7,19395.0,5935.999999999995
1930,down,55304,55316,55305.0,55317.0,49326.0,30277.0,12,-19049.0,4146.000000000001
1931,up,55317,55324,55318.0,55325.0,30212.0,49665.0,7,19453.0,5762.00000000001
1932,down,55324,55336,55325.0,55337.0,49665.0,30033.0,12,-19632.0,3656.2000000000016
1933,up,55337,55344,55338.0,55345.0,30150.0,50050.0,7,19900.0,5828.000000000003
1934,down,55344,55356,55345.0,55357.0,50050.0,30205.0,12,-19845.0,3959.000000000001
1935,up,55357,55364,55358.0,55365.0,29796.0,50301.0,7,20505.0,5891.399999999997
1936,down,55364,55378,55365.0,55379.0,50301.0,29976.0,14,-20325.0,3542.8
1937,up,55378,55384,55379.0,55385.0,29976.0,49995.0,6,20019.0,5900.799999999998
1938,down,55384,55396,55385.0,55397.0,49995.0,30122.0,12,-19873.0,3900.3999999999987
1939,up,55397,55404,55398.0,55405.0,29860.0,49851.0,7,19991.0,5878.2
1940,down,55404,55416,55405.0,55417.0,49851.0,30215.0,12,-19636.0,3776.5999999999995
1941,up,55417,55424,55418.0,55425.0,29896.0,50197.0,7,20301.0,5917.1999999999925
1942,down,55424,55436,55425.0,55437.0,50197.0,29976.0,12,-20221.0,4107.000000000001
1943,up,55437,55444,55438.0,55445.0,30182.0,50343.0,7,20161.0,5847.000000000003
1944,down,55444,55456,55445.0,55457.0,50343.0,29953.0,12,-20390.0,3757.9999999999973
1945,up,55457,55464,55458.0,55465.0,30146.0,49712.0,7,19566.0,5840.2
1946,down,55464,55476,55465.0,55477.0,49712.0,30324.0,12,-19388.0,3631.5999999999995
1947,up,55477,55484,55478.0,55485.0,30234.0,50092.0,7,19858.0,5834.600000000001
1948,down,55484,55496,55485.0,55497.0,50092.0,29961.0,12,-20131.0,3613.3999999999987
1949,up,55497,55504,55498.0,55505.0,30140.0,49909.0,7,19769.0,5855.1999999999925
1950,down,55504,55516,55505.0,55517.0,49909.0,30086.0,12,-19823.0,3539.9999999999973
1951,up,55517,55524,55518.0,55525.0,30083.0,49930.0,7,19847.0,5854.399999999997
1952,down,55524,55536,55525.0,55537.0,49930.0,30028.0,12,-19902.0,3564.6000000000104
1953,up,55537,55544,55538.0,55545.0,29915.0,49972.0,7,20057.0,5824.600000000001
1954,down,55544,55556,55545.0,55557.0,49972.0,30087.0,12,-19885.0,3800.000000000001
1955,up,55557,55564,55558.0,55565.0,30289.0,50121.0,7,19832.0,5841.2
1956,down,55564,55576,55565.0,55577.0,50121.0,30072.0,12,-20049.0,3633.0000000000045
1957,up,55577,55584,55578.0,55585.0,30225.0,50309.0,7,20084.0,5897.000000000003
1958,down,55584,55596,55585.0,55597.0,50309.0,30248.0,12,-20061.0,3559.400000000006
1959,up,55597,55604,55598.0,55605.0,30101.0,50195.0,7,20094.0,5864.399999999997
1960,down,55604,55618,55605.0,55619.0,50195.0,30056.0,14,-20139.0,4496.000000000001
1961,up,55618,55624,55619.0,55625.0,30056.0,50034.0,6,19978.0,5843.799999999998
1962,down,55624,55636,55625.0,55637.0,50034.0,30274.0,12,-19760.0,3597.400000000006
1963,up,55637,55644,55638.0,55645.0,30076.0,50151.0,7,20075.0,5928.2
1964,down,55644,55656,55645.0,55657.0,50151.0,30332.0,12,-19819.0,4163.399999999999
1965,up,55657,55664,55658.0,55665.0,30403.0,50584.0,7,20181.0,5885.2
1966,down,55664,55676,55665.0,55677.0,50584.0,30293.0,12,-20291.0,4383.600000000003
1967,up,55677,55684,55678.0,55685.0,30307.0,50196.0,7,19889.0,5821.000000000003
1968,down,55684,55696,55685.0,55697.0,50196.0,30163.0,12,-20033.0,3580.599999999996
1969,up,55697,55704,55698.0,55705.0,29956.0,50195.0,7,20239.0,5920.799999999998
1970,down,55704,55716,55705.0,55717.0,50195.0,30225.0,12,-19970.0,4266.000000000001
1971,up,55717,55724,55718.0,55725.0,30346.0,50356.0,7,20010.0,5892.200000000007
1972,down,55724,55736,55725.0,55737.0,50356.0,30100.0,12,-20256.0,4077.800000000004
1973,up,55737,55744,55738.0,55745.0,29848.0,50339.0,7,20491.0,6038.1999999999925
1974,down,55744,55756,55745.0,55757.0,50339.0,30047.0,12,-20292.0,4178.000000000001
1975,up,55757,55764,55758.0,55765.0,30032.0,50143.0,7,20111.0,5953.000000000003
1976,down,55764,55778,55765.0,55779.0,50143.0,29958.0,14,-20185.0,3867.0000000000045
1977,up,55778,55784,55779.0,55785.0,29958.0,50181.0,6,20223.0,5864.799999999998
1978,down,55784,55796,55785.0,55797.0,50181.0,30189.0,12,-19992.0,3639.600000000003
1979,up,55797,55804,55798.0,55805.0,30047.0,50380.0,7,20333.0,5912.600000000001
1980,down,55804,55816,55805.0,55817.0,50380.0,30130.0,12,-20250.0,3750.7999999999965
1981,up,55817,55824,55818.0,55825.0,30097.0,50202.0,7,20105.0,5917.39999999999
1982,down,55824,55836,55825.0,55837.0,50202.0,30425.0,12,-19777.0,3693.199999999998
1983,up,55837,55844,55838.0,55845.0,30229.0,50588.0,7,20359.0,5848.399999999997
1984,down,55844,55856,55845.0,55857.0,50588.0,29955.0,12,-20633.0,3657.8
1985,up,55857,55864,55858.0,55865.0,30128.0,50536.0,7,20408.0,5919.799999999991
1986,down,55864,55878,55865.0,55879.0,50536.0,30071.0,14,-20465.0,4117.599999999996
1987,up,55878,55884,55879.0,55885.0,30071.0,50736.0,6,20665.0,5951.800000000006
1988,down,55884,55896,55885.0,55897.0,50736.0,30189.0,12,-20547.0,4255.999999999997
1989,up,55897,55904,55898.0,55905.0,30267.0,50651.0,7,20384.0,5935.999999999995
1990,down,55904,55918,55905.0,55919.0,50651.0,30114.0,14,-20537.0,4033.8
1991,up,55918,55924,55919.0,55925.0,30114.0,50767.0,6,20653.0,5929.2
1992,down,55924,55936,55925.0,55937.0,50767.0,30050.0,12,-20717.0,4508.399999999999
1993,up,55937,55944,55938.0,55945.0,30177.0,50370.0,7,20193.0,5874.799999999998
1994,down,55944,55958,55945.0,55959.0,50370.0,29818.0,14,-20552.0,3747.2000000000016
1995,up,55958,55964,55959.0,55965.0,29818.0,50423.0,6,20605.0,5872.399999999997
1996,down,55964,55978,55965.0,55979.0,50423.0,29855.0,14,-20568.0,3733.400000000006
1997,up,55978,55984,55979.0,55985.0,29855.0,50462.0,6,20607.0,5910.400000000004
1998,down,55984,55996,55985.0,55997.0,50462.0,30210.0,12,-20252.0,4096.399999999995
1999,up,55997,56004,55998.0,56005.0,30019.0,50451.0,7,20432.0,5914.000000000003
2000,down,56004,56016,56005.0,56017.0,50451.0,29993.0,12,-20458.0,3783.2000000000053
2001,up,56017,56024,56018.0,56025.0,30080.0,50322.0,7,20242.0,5910.799999999998
2002,down,56024,56036,56025.0,56037.0,50322.0,29973.0,12,-20349.0,3678.8
2003,up,56037,56044,56038.0,56045.0,30047.0,50642.0,7,20595.0,5973.600000000001
2004,down,56044,56056,56045.0,56057.0,50642.0,30075.0,12,-20567.0,4227.000000000001
2005,up,56057,56064,56058.0,56065.0,29968.0,50400.0,7,20432.0,5923.399999999997
2006,down,56064,56077,56065.0,56078.0,50400.0,30142.0,13,-20258.0,3881.2000000000016
2007,up,56077,56083,56078.0,56084.0,30142.0,50760.0,6,20618.0,5944.000000000003
2008,down,56083,56095,56084.0,56096.0,50760.0,30227.0,12,-20533.0,3777.2000000000016
2009,up,56096,56103,56097.0,56104.0,29973.0,50826.0,7,20853.0,6002.799999999998
2010,down,56103,56115,56104.0,56116.0,50826.0,30104.0,12,-20722.0,3689.8
2011,up,56116,56123,56117.0,56124.0,29985.0,50638.0,7,20653.0,5925.000000000003
2012,down,56123,56135,56124.0,56136.0,50638.0,30049.0,12,-20589.0,3666.1999999999944
2013,up,56136,56143,56137.0,56144.0,30048.0,50412.0,7,20364.0,5941.399999999997
2014,down,56143,56155,56144.0,56156.0,50412.0,30118.0,12,-20294.0,3716.9999999999973
2015,up,56156,56163,56157.0,56164.0,30167.0,50664.0,7,20497.0,5912.399999999997
2016,down,56163,56175,56164.0,56176.0,50664.0,30270.0,12,-20394.0,3965.600000000003
2017,up,56176,56183,56177.0,56184.0,30285.0,50680.0,7,20395.0,5981.799999999998
2018,down,56183,56195,56184.0,56196.0,50680.0,30195.0,12,-20485.0,3709.3999999999987
2019,up,56196,56203,56197.0,56204.0,30246.0,50512.0,7,20266.0,5883.200000000007
2020,down,56203,56215,56204.0,56216.0,50512.0,30165.0,12,-20347.0,3725.400000000006
2021,up,56216,56223,56217.0,56224.0,30287.0,50759.0,7,20472.0,5911.799999999998
2022,down,56223,56235,56224.0,56236.0,50759.0,30264.0,12,-20495.0,4023.3999999999987
2023,up,56236,56243,56237.0,56244.0,30149.0,51191.0,7,21042.0,6061.2
2024,down,56243,56255,56244.0,56256.0,51191.0,30154.0,12,-21037.0,3724.3999999999987
2025,up,56256,56263,56257.0,56264.0,30252.0,51023.0,7,20771.0,5974.2
2026,down,56263,56275,56264.0,56276.0,51023.0,29972.0,12,-21051.0,4354.000000000001
2027,up,56276,56283,56277.0,56284.0,30145.0,51054.0,7,20909.0,5917.799999999998
2028,down,56283,56295,56284.0,56296.0,51054.0,30042.0,12,-21012.0,4438.200000000002
2029,up,56296,56303,56297.0,56304.0,30252.0,50646.0,7,20394.0,5876.600000000009
2030,down,56303,56315,56304.0,56316.0,50646.0,30171.0,12,-20475.0,4268.200000000005
2031,up,56316,56323,56317.0,56324.0,30036.0,50955.0,7,20919.0,5904.600000000001
2032,down,56323,56335,56324.0,56336.0,50955.0,30240.0,12,-20715.0,3771.8
2033,up,56336,56343,56337.0,56344.0,30159.0,50945.0,7,20786.0,5974.399999999997
2034,down,56343,56357,56344.0,56358.0,50945.0,30009.0,14,-20936.0,3722.400000000006
2035,up,56357,56363,56358.0,56364.0,30009.0,50867.0,6,20858.0,5941.800000000006
2036,down,56363,56375,56364.0,56376.0,50867.0,30323.0,12,-20544.0,3700.1999999999944
2037,up,56376,56383,56377.0,56384.0,30198.0,50813.0,7,20615.0,5878.799999999998
2038,down,56383,56395,56384.0,56396.0,50813.0,30176.0,12,-20637.0,3845.8
2039,up,56396,56403,56397.0,56404.0,30134.0,51006.0,7,20872.0,6038.600000000009
2040,down,56403,56417,56404.0,56418.0,51006.0,30062.0,14,-20944.0,3743.600000000003
2041,up,56417,56423,56418.0,56424.0,30062.0,51060.0,6,20998.0,5994.400000000004
2042,down,56423,56435,56424.0,56436.0,51060.0,30060.0,12,-21000.0,4181.999999999997
2043,up,56436,56443,56437.0,56444.0,30241.0,50720.0,7,20479.0,5943.999999999995
2044,down,56443,56455,56444.0,56456.0,50720.0,30131.0,12,-20589.0,3744.3999999999987
2045,up,56456,56463,56457.0,56464.0,30432.0,50911.0,7,20479.0,5896.2
2046,down,56463,56475,56464.0,56476.0,50911.0,30278.0,12,-20633.0,3769.0000000000045
2047,up,56476,56483,56477.0,56484.0,30009.0,51055.0,7,21046.0,6066.999999999995
2048,down,56483,56495,56484.0,56496.0,51055.0,30060.0,12,-20995.0,4032.4000000000024
2049,up,56496,56503,56497.0,56504.0,30175.0,51122.0,7,20947.0,5912.399999999997
2050,down,56503,56515,56504.0,56516.0,51122.0,30290.0,12,-20832.0,3753.2000000000016
2051,up,56516,56523,56517.0,56524.0,30222.0,51245.0,7,21023.0,5952.600000000001
2052,down,56523,56535,56524.0,56536.0,51245.0,30077.0,12,-21168.0,3696.9999999999973
2053,up,56536,56543,56537.0,56544.0,30370.0,51554.0,7,21184.0,5963.600000000001
2054,down,56543,56555,56544.0,56556.0,51554.0,30308.0,12,-21246.0,3707.3999999999987
2055,up,56556,56563,56557.0,56564.0,29989.0,50937.0,7,20948.0,5937.400000000004
2056,down,56563,56575,56564.0,56576.0,50937.0,30014.0,12,-20923.0,3727.5999999999995
2057,up,56576,56583,56577.0,56584.0,30126.0,51242.0,7,21116.0,5977.999999999995
2058,down,56583,56595,56584.0,56596.0,51242.0,30232.0,12,-21010.0,3733.000000000001
2059,up,56596,56603,56597.0,56604.0,30332.0,50995.0,7,20663.0,5902.200000000007
2060,down,56603,56615,56604.0,56616.0,50995.0,30296.0,12,-20699.0,3770.0000000000045
2061,up,56616,56623,56617.0,56624.0,30060.0,50981.0,7,20921.0,6045.2
2062,down,56623,56635,56624.0,56636.0,50981.0,30344.0,12,-20637.0,3702.2000000000016
2063,up,56636,56643,56637.0,56644.0,30241.0,51215.0,7,20974.0,5962.599999999994
2064,down,56643,56655,56644.0,56656.0,51215.0,30416.0,12,-20799.0,3741.400000000006
2065,up,56656,56663,56657.0,56664.0,30328.0,51123.0,7,20795.0,5947.399999999997
2066,down,56663,56675,56664.0,56676.0,51123.0,30294.0,12,-20829.0,3729.8000000000075
2067,up,56676,56683,56677.0,56684.0,30082.0,50972.0,7,20890.0,5999.799999999991
2068,down,56683,56695,56684.0,56696.0,50972.0,30242.0,12,-20730.0,3752.9999999999973
2069,up,56696,56703,56697.0,56704.0,30213.0,50960.0,7,20747.0,5946.1999999999925
2070,down,56703,56715,56704.0,56716.0,50960.0,30283.0,12,-20677.0,3757.3999999999987
2071,up,56716,56723,56717.0,56724.0,30141.0,51524.0,7,21383.0,6050.400000000004
2072,down,56723,56735,56724.0,56736.0,51524.0,30294.0,12,-21230.0,3997.0000000000045
2073,up,56736,56743,56737.0,56744.0,30004.0,51358.0,7,21354.0,6045.2
2074,down,56743,56755,56744.0,56756.0,51358.0,30172.0,12,-21186.0,3997.1999999999944
2075,up,56756,56763,56757.0,56764.0,30171.0,51316.0,7,21145.0,6057.799999999998
2076,down,56763,56775,56764.0,56776.0,51316.0,30331.0,12,-20985.0,3814.6000000000067
2077,up,56776,56783,56777.0,56784.0,30401.0,51153.0,7,20752.0,5954.400000000004
2078,down,56783,56795,56784.0,56796.0,51153.0,30201.0,12,-20952.0,3741.400000000006
2079,up,56796,56803,56797.0,56804.0,30146.0,51512.0,7,21366.0,6037.1999999999925
2080,down,56803,56815,56804.0,56816.0,51512.0,30344.0,12,-21168.0,4419.200000000002
2081,up,56816,56823,56817.0,56824.0,30108.0,51331.0,7,21223.0,5968.599999999994
2082,down,56823,56837,56824.0,56838.0,51331.0,30194.0,14,-21137.0,3726.3999999999987
2083,up,56837,56843,56838.0,56844.0,30194.0,51416.0,6,21222.0,5994.999999999988
2084,down,56843,56855,56844.0,56856.0,51416.0,30184.0,12,-21232.0,4288.599999999996
2085,up,56856,56863,56857.0,56864.0,30410.0,51660.0,7,21250.0,5977.2
2086,down,56863,56875,56864.0,56876.0,51660.0,30388.0,12,-21272.0,4205.999999999997
2087,up,56876,56883,56877.0,56884.0,30483.0,51889.0,7,21406.0,6030.2
2088,down,56883,56895,56884.0,56896.0,51889.0,30074.0,12,-21815.0,4487.399999999999
2089,up,56896,56903,56897.0,56904.0,30166.0,51810.0,7,21644.0,6052.2
2090,down,56903,56917,56904.0,56918.0,51810.0,30227.0,14,-21583.0,4444.8
2091,up,56917,56923,56918.0,56924.0,30227.0,51422.0,6,21195.0,6011.799999999998
2092,down,56923,56935,56924.0,56936.0,51422.0,30118.0,12,-21304.0,3801.600000000003
2093,up,56936,56943,56937.0,56944.0,30310.0,51635.0,7,21325.0,6018.400000000004
2094,down,56943,56955,56944.0,56956.0,51635.0,30152.0,12,-21483.0,3900.4000000000024
2095,up,56956,56963,56957.0,56964.0,30147.0,51545.0,7,21398.0,6013.600000000001
2096,down,56963,56975,56964.0,56976.0,51545.0,30295.0,12,-21250.0,4095.199999999998
2097,up,56976,56983,56977.0,56984.0,30017.0,51680.0,7,21663.0,6108.999999999995
2098,down,56983,56995,56984.0,56996.0,51680.0,30204.0,12,-21476.0,4585.200000000002
2099,up,56996,57003,56997.0,57004.0,30273.0,51853.0,7,21580.0,6079.599999999994
2100,down,57003,57015,57004.0,57016.0,51853.0,30205.0,12,-21648.0,4467.000000000005
2101,up,57016,57023,57017.0,57024.0,30100.0,51849.0,7,21749.0,6149.000000000003
2102,down,57023,57035,57024.0,57036.0,51849.0,30185.0,12,-21664.0,3790.599999999996
2103,up,57036,57043,57037.0,57044.0,30384.0,51787.0,7,21403.0,6058.999999999995
2104,down,57043,57055,57044.0,57056.0,51787.0,30229.0,12,-21558.0,4473.8
2105,up,57056,57063,57057.0,57064.0,30315.0,51715.0,7,21400.0,6081.799999999998
2106,down,57063,57075,57064.0,57076.0,51715.0,30289.0,12,-21426.0,4317.199999999998
2107,up,57076,57083,57077.0,57084.0,30194.0,51795.0,7,21601.0,6059.000000000003
2108,down,57083,57097,57084.0,57098.0,51795.0,30012.0,14,-21783.0,4512.000000000005
2109,up,57097,57103,57098.0,57104.0,30012.0,52078.0,6,22066.0,6075.599999999994
2110,down,57103,57115,57104.0,57116.0,52078.0,30342.0,12,-21736.0,4251.600000000003
2111,up,57116,57123,57117.0,57124.0,30248.0,51551.0,7,21303.0,6014.799999999998
2112,down,57123,57137,57124.0,57138.0,51551.0,30616.0,14,-20935.0,3801.8
2113,up,57137,57143,57138.0,57144.0,30616.0,51523.0,6,20907.0,6035.799999999991
2114,down,57143,57157,57144.0,57158.0,51523.0,30116.0,14,-21407.0,3900.400000000006
2115,up,57157,57163,57158.0,57164.0,30116.0,51628.0,6,21512.0,6087.400000000004
2116,down,57163,57175,57164.0,57176.0,51628.0,30361.0,12,-21267.0,4040.7999999999965
2117,up,57176,57183,57177.0,57184.0,30167.0,51696.0,7,21529.0,6001.800000000006
2118,down,57183,57197,57184.0,57198.0,51696.0,29966.0,14,-21730.0,4712.399999999999
2119,up,57197,57203,57198.0,57204.0,29966.0,51612.0,6,21646.0,5965.599999999994
2120,down,57203,57215,57204.0,57216.0,51612.0,30498.0,12,-21114.0,3837.8
