x,Ch1_7,is_cusum_turning,is_steep_endpoint
28533.0,45326.0,1,0
28534.0,45807.0,0,1
28544.0,48701.0,0,1
28548.0,48453.0,1,0
28553.0,48109.0,0,1
28558.0,43197.0,1,0
28563.0,5377.0,1,0
28565.0,4020.0,1,0
28581.0,1409.0,1,1
28617.0,1401.0,0,1
28622.0,48275.0,1,0
28624.0,51606.0,0,1
28626.0,51504.0,1,0
28644.0,48627.0,1,0
28651.0,47946.0,0,1
28656.0,45480.0,1,0
28660.0,46158.0,0,1
28677.0,44155.0,0,1
28680.0,42747.0,1,0
28685.0,34477.0,1,1
28686.0,34314.0,0,1
28691.0,57031.0,1,1
28692.0,55394.0,0,1
28697.0,49661.0,1,0
28703.0,45477.0,1,0
28708.0,45304.0,0,1
28709.0,45708.0,0,1
28719.0,48589.0,0,1
28722.0,48576.0,1,0
28727.0,48095.0,1,1
28736.0,8165.0,1,0
28738.0,4163.0,1,0
28740.0,3644.0,1,0
28755.0,1380.0,1,1
28791.0,1418.0,0,1
28796.0,48266.0,1,0
28798.0,51258.0,0,1
28800.0,51180.0,1,0
28816.0,49026.0,1,0
28818.0,48823.0,0,1
28823.0,46882.0,1,0
28828.0,45378.0,1,0
28829.0,45082.0,0,1
28851.0,44061.0,0,1
28859.0,34286.0,1,1
28860.0,33942.0,0,1
28865.0,57291.0,1,1
28866.0,55717.0,0,1
28879.0,45424.0,1,0
28882.0,45244.0,0,1
28883.0,45457.0,0,1
28891.0,48405.0,0,1
28896.0,48427.0,1,0
28901.0,48206.0,0,1
28905.0,39924.0,1,0
28910.0,8180.0,1,0
28912.0,4245.0,1,0
28928.0,1373.0,1,1
28965.0,1412.0,0,1
28970.0,48572.0,1,0
28974.0,51246.0,1,0
28975.0,51537.0,0,1
28985.0,49488.0,1,0
28993.0,47140.0,1,1
29002.0,45329.0,1,0
29015.0,44502.0,0,1
29024.0,44416.0,1,1
29032.0,34482.0,1,1
29033.0,34247.0,0,1
29038.0,57466.0,1,1
29039.0,56207.0,0,1
29054.0,44963.0,1,0
29055.0,45122.0,0,1
29056.0,44725.0,0,1
29065.0,48417.0,0,1
29069.0,48144.0,1,0
29074.0,47758.0,1,1
29078.0,39961.0,1,0
29083.0,8203.0,1,0
29085.0,4112.0,1,0
29087.0,3617.0,1,0
29101.0,1408.0,1,1
29138.0,1412.0,1,1
29143.0,48260.0,1,0
29146.0,51510.0,0,1
29148.0,51351.0,1,0
29168.0,47700.0,1,0
29169.0,47205.0,0,1
29177.0,44567.0,0,1
29199.0,47435.0,0,1
29201.0,42643.0,1,0
29206.0,33511.0,1,1
29207.0,33973.0,0,1
29212.0,57404.0,1,1
29213.0,55965.0,0,1
29230.0,44739.0,1,1
29231.0,44869.0,0,1
29239.0,48416.0,0,1
29243.0,48441.0,1,0
29248.0,48305.0,1,1
29258.0,5393.0,1,0
29261.0,3634.0,1,0
29276.0,1369.0,1,1
29313.0,1414.0,1,1
29317.0,50991.0,0,1
29318.0,48018.0,1,0
29320.0,49872.0,1,0
29329.0,50352.0,0,1
29340.0,46990.0,1,0
29345.0,45820.0,1,0
29354.0,44803.0,0,1
29373.0,47756.0,0,1
29380.0,34373.0,1,1
29381.0,34286.0,0,1
29386.0,57766.0,1,1
29387.0,55910.0,0,1
29401.0,44920.0,1,0
29404.0,44870.0,0,1
29405.0,44786.0,0,1
29412.0,48073.0,0,1
29417.0,47821.0,1,0
29422.0,48273.0,0,1
29427.0,42972.0,1,0
29432.0,5269.0,1,0
29435.0,3663.0,1,0
29450.0,1402.0,1,1
29486.0,1421.0,1,1
29491.0,47789.0,1,0
29495.0,51281.0,1,1
29502.0,50120.0,0,1
29512.0,47195.0,1,0
29528.0,44283.0,1,1
29547.0,46868.0,0,1
29554.0,34133.0,1,1
29555.0,33552.0,0,1
29560.0,57893.0,1,1
29561.0,56275.0,0,1
29579.0,44310.0,1,1
29580.0,44542.0,0,1
29588.0,48309.0,0,1
29591.0,47806.0,1,0
29596.0,48464.0,1,1
29605.0,8080.0,1,0
29614.0,2676.0,0,1
29620.0,2360.0,1,0
29660.0,1419.0,1,1
29664.0,50302.0,0,1
29665.0,48255.0,1,0
29667.0,49465.0,1,0
29677.0,49924.0,0,1
29688.0,45717.0,1,0
29702.0,44304.0,0,1
29721.0,46857.0,0,1
29728.0,34022.0,1,1
29729.0,34651.0,0,1
29734.0,57936.0,1,1
29735.0,56121.0,0,1
29754.0,44565.0,1,1
29755.0,44540.0,0,1
29765.0,47842.0,1,0
29768.0,58647.0,0,1
29770.0,48133.0,1,0
29771.0,49565.0,0,1
29779.0,8254.0,1,0
29782.0,4054.0,1,0
29788.0,2610.0,0,1
29798.0,1394.0,1,0
29835.0,1360.0,1,1
29840.0,47857.0,1,0
29844.0,51250.0,0,1
29850.0,49502.0,0,1
29854.0,47648.0,1,0
29860.0,46129.0,1,0
29866.0,44736.0,0,1
29887.0,44093.0,1,0
29895.0,46961.0,0,1
29902.0,34416.0,1,1
29903.0,33832.0,0,1
29908.0,58277.0,1,1
29909.0,56807.0,0,1
29915.0,50129.0,1,0
29926.0,44381.0,0,1
29928.0,44236.0,1,1
29938.0,48214.0,0,1
29939.0,47790.0,1,0
29944.0,48309.0,1,1
29949.0,42979.0,1,0
29954.0,5464.0,1,0
29957.0,3601.0,1,0
29972.0,1428.0,1,1
30008.0,1385.0,1,1
30013.0,47868.0,1,0
30017.0,51243.0,1,1
30023.0,49759.0,0,1
30033.0,46247.0,1,0
30036.0,45698.0,1,0
30042.0,45004.0,0,1
30059.0,43827.0,1,0
30069.0,46337.0,0,1
30076.0,34252.0,1,1
30077.0,33435.0,0,1
30082.0,58220.0,1,1
30083.0,56958.0,0,1
30102.0,43891.0,1,1
30103.0,44261.0,0,1
30110.0,47517.0,0,1
30113.0,47759.0,1,0
30118.0,48450.0,1,1
30128.0,5461.0,1,0
30131.0,3631.0,1,0
30136.0,2704.0,0,1
30141.0,2405.0,1,0
30183.0,1393.0,1,1
30188.0,48241.0,1,0
30192.0,50682.0,0,1
30197.0,49896.0,0,1
30203.0,47290.0,1,0
30207.0,45792.0,1,0
30218.0,44844.0,0,1
30242.0,43479.0,1,0
30243.0,46124.0,0,1
30250.0,34782.0,1,1
30251.0,33825.0,0,1
30256.0,58251.0,1,1
30257.0,57012.0,0,1
30277.0,44046.0,1,1
30278.0,44691.0,0,1
30287.0,47963.0,1,0
30290.0,59112.0,0,1
30292.0,48647.0,1,0
30293.0,49557.0,0,1
30296.0,40558.0,1,0
30301.0,8189.0,1,0
30303.0,4126.0,1,0
30305.0,3566.0,1,0
30319.0,1387.0,1,1
30356.0,1409.0,1,1
30360.0,50258.0,0,1
30361.0,48541.0,1,0
30363.0,49385.0,1,0
30367.0,49285.0,1,0
30369.0,50399.0,1,0
30373.0,48697.0,0,1
30374.0,49039.0,1,0
30381.0,45825.0,1,0
30383.0,45153.0,0,1
30389.0,45115.0,1,0
30395.0,44627.0,1,0
30417.0,45731.0,0,1
30424.0,34028.0,1,1
30425.0,33787.0,0,1
30430.0,58432.0,1,1
30431.0,57236.0,0,1
30451.0,43927.0,1,1
30452.0,44322.0,0,1
30460.0,47856.0,0,1
30461.0,47705.0,1,0
30466.0,48466.0,1,1
30476.0,5366.0,1,0
30478.0,3911.0,1,0
30494.0,1391.0,1,1
30531.0,1408.0,1,1
30535.0,50473.0,0,1
30536.0,47998.0,1,0
30538.0,48932.0,1,0
30545.0,49324.0,0,1
30546.0,49313.0,1,0
30554.0,45826.0,1,0
30558.0,45345.0,0,1
30564.0,44863.0,1,0
30585.0,43541.0,1,0
30591.0,42889.0,1,1
30598.0,33684.0,0,1
30599.0,33701.0,1,1
30604.0,58660.0,1,1
30605.0,57198.0,0,1
30625.0,43972.0,1,1
30626.0,44151.0,0,1
30633.0,47631.0,0,1
30635.0,47385.0,1,0
30636.0,47247.0,0,1
30640.0,48654.0,1,1
30641.0,49094.0,0,1
30650.0,5409.0,1,0
30653.0,3634.0,1,0
30658.0,2605.0,0,1
30668.0,1396.0,1,0
30704.0,1412.0,1,1
30708.0,49798.0,0,1
30709.0,47790.0,1,0
30711.0,49284.0,1,0
30715.0,50065.0,1,0
30717.0,49609.0,0,1
30727.0,45910.0,1,0
30731.0,45681.0,1,0
30735.0,44927.0,0,1
30749.0,43863.0,1,0
30761.0,43185.0,1,0
30764.0,42561.0,0,1
30771.0,34244.0,0,1
30772.0,33757.0,1,1
30777.0,58643.0,1,1
30778.0,57178.0,0,1
30797.0,43984.0,0,1
30799.0,43668.0,1,1
30808.0,47216.0,1,0
30811.0,58985.0,0,1
30813.0,48481.0,1,0
30814.0,49368.0,0,1
30823.0,5559.0,1,0
30826.0,3616.0,1,0
30831.0,2601.0,0,1
30836.0,2319.0,1,0
30877.0,1417.0,1,1
30881.0,49453.0,0,1
30882.0,48278.0,1,0
30890.0,49490.0,1,1
30896.0,46623.0,1,0
30899.0,46084.0,1,0
30904.0,45288.0,1,0
30911.0,44703.0,1,0
30921.0,43749.0,0,1
30936.0,43815.0,1,0
30938.0,42595.0,0,1
30945.0,33725.0,0,1
30946.0,33060.0,1,1
30951.0,58525.0,1,1
30952.0,57188.0,0,1
30959.0,49742.0,1,0
30971.0,44083.0,0,1
30973.0,43947.0,0,1
30978.0,47072.0,1,0
30982.0,47542.0,1,0
30985.0,58925.0,0,1
30987.0,48551.0,1,0
30988.0,48665.0,0,1
30997.0,5307.0,1,0
30999.0,3767.0,1,0
31006.0,2512.0,0,1
31016.0,1403.0,1,0
31055.0,1396.0,1,1
31059.0,49636.0,0,1
31060.0,47850.0,1,0
31064.0,49331.0,1,0
31067.0,48166.0,0,1
31072.0,46514.0,1,0
31084.0,44807.0,0,1
31090.0,44461.0,1,0
31112.0,42767.0,0,1
31119.0,33573.0,0,1
31120.0,32940.0,1,1
31125.0,58707.0,1,1
31126.0,57508.0,0,1
31144.0,43735.0,0,1
31147.0,43815.0,1,1
31153.0,47324.0,0,1
31156.0,47292.0,1,1
31161.0,48644.0,1,1
31162.0,48698.0,0,1
31170.0,8423.0,1,0
31174.0,3546.0,1,0
31179.0,2626.0,0,1
31189.0,1416.0,1,0
31226.0,1407.0,1,1
31230.0,50012.0,0,1
31231.0,48338.0,1,0
31237.0,49519.0,1,0
31239.0,49291.0,1,1
31242.0,47598.0,1,0
31256.0,45126.0,0,1
31263.0,44128.0,1,0
31286.0,42037.0,0,1
31293.0,34014.0,1,1
31294.0,33949.0,0,1
31299.0,58895.0,1,1
31300.0,57703.0,0,1
31306.0,50838.0,1,0
31320.0,43858.0,0,1
31322.0,43552.0,1,0
31323.0,43486.0,0,1
31330.0,47218.0,1,0
31333.0,58945.0,0,1
31335.0,48608.0,1,0
31336.0,48510.0,0,1
31344.0,8488.0,1,0
31352.0,2652.0,0,1
31364.0,1401.0,1,0
31401.0,1393.0,1,1
31405.0,51825.0,0,1
31406.0,48756.0,1,0
31408.0,47923.0,1,0
31411.0,48759.0,1,0
31414.0,48174.0,1,1
31417.0,47382.0,1,0
31419.0,46688.0,1,0
31436.0,44253.0,1,0
31441.0,43702.0,0,1
31443.0,43773.0,1,0
31460.0,42440.0,0,1
31467.0,34328.0,1,1
31468.0,34043.0,0,1
31473.0,59288.0,1,1
31474.0,57644.0,0,1
31479.0,51950.0,1,0
31493.0,43690.0,0,1
31496.0,43704.0,1,1
31501.0,46506.0,1,0
31504.0,47260.0,1,0
31507.0,59101.0,0,1
31509.0,48403.0,1,0
31510.0,48627.0,0,1
31519.0,5343.0,1,0
31522.0,3396.0,1,0
31526.0,2658.0,0,1
31537.0,1397.0,1,0
31574.0,1400.0,1,1
31578.0,49257.0,0,1
31579.0,48343.0,1,0
31584.0,49283.0,1,0
31585.0,49487.0,0,1
31590.0,46889.0,1,0
31604.0,44723.0,0,1
31606.0,44583.0,1,0
31634.0,42192.0,0,1
31641.0,33785.0,1,1
31642.0,33584.0,0,1
31647.0,59170.0,1,1
31648.0,57964.0,0,1
31655.0,50218.0,1,0
31671.0,43296.0,1,1
31672.0,43585.0,0,1
31678.0,46968.0,1,0
31681.0,59569.0,0,1
31683.0,48550.0,1,0
31684.0,48133.0,0,1
31687.0,41047.0,1,0
31692.0,8252.0,1,0
31696.0,3426.0,1,0
31701.0,2563.0,0,1
31711.0,1386.0,1,0
31749.0,1396.0,1,1
31753.0,49701.0,0,1
31754.0,48651.0,1,0
31760.0,48752.0,1,1
31763.0,47535.0,1,0
31783.0,44257.0,1,1
31798.0,43646.0,1,0
31808.0,42283.0,0,1
31815.0,33304.0,1,1
31816.0,33085.0,0,1
31821.0,59321.0,1,1
31822.0,57996.0,0,1
31828.0,51039.0,1,0
31843.0,43587.0,0,1
31845.0,43362.0,1,1
31852.0,46664.0,1,0
31855.0,59305.0,0,1
31857.0,49012.0,1,0
31858.0,47955.0,0,1
31867.0,5391.0,1,0
31870.0,3478.0,1,0
31885.0,1421.0,1,1
31922.0,1412.0,1,1
31926.0,51305.0,0,1
31927.0,48821.0,1,0
31934.0,48268.0,0,1
31939.0,46509.0,1,0
31954.0,44605.0,1,0
31958.0,44266.0,0,1
31982.0,42264.0,0,1
31989.0,33986.0,1,1
31990.0,33738.0,0,1
31995.0,59379.0,1,1
31996.0,57988.0,0,1
32013.0,44653.0,1,0
32017.0,43570.0,0,1
32019.0,43507.0,1,1
32026.0,46883.0,1,0
32029.0,59461.0,0,1
32031.0,49023.0,1,0
32032.0,47987.0,0,1
32035.0,41188.0,1,0
32040.0,8095.0,1,0
32043.0,3723.0,1,0
32048.0,2646.0,0,1
32058.0,1414.0,1,0
32095.0,1389.0,1,1
32099.0,50352.0,0,1
32100.0,48945.0,1,0
32102.0,48552.0,1,0
32105.0,49061.0,1,0
32107.0,48656.0,0,1
32113.0,46392.0,1,0
32118.0,45769.0,1,0
32128.0,44217.0,0,1
32156.0,42148.0,0,1
32163.0,34495.0,1,1
32164.0,34241.0,0,1
32169.0,59461.0,1,1
32170.0,58354.0,0,1
32176.0,51643.0,1,0
32190.0,43356.0,0,1
32194.0,43269.0,1,1
32199.0,46356.0,1,0
32203.0,60005.0,0,1
32205.0,49246.0,1,0
32206.0,47135.0,0,1
32209.0,41218.0,1,0
32214.0,8054.0,1,0
32218.0,3390.0,1,0
32222.0,2631.0,0,1
32233.0,1410.0,1,0
32272.0,1393.0,1,1
32276.0,50887.0,0,1
32277.0,48842.0,1,0
32297.0,45250.0,1,0
32312.0,44097.0,1,0
32329.0,42428.0,0,1
32336.0,33936.0,1,1
32337.0,33629.0,0,1
32342.0,59658.0,1,1
32343.0,58381.0,0,1
32349.0,51687.0,1,0
32367.0,43195.0,1,1
32368.0,43059.0,0,1
32373.0,46619.0,1,0
32376.0,59536.0,0,1
32378.0,48904.0,1,0
32379.0,47520.0,0,1
32388.0,5411.0,1,0
32391.0,3390.0,1,0
32395.0,2649.0,0,1
32406.0,1416.0,1,0
32443.0,1419.0,1,1
32447.0,49933.0,0,1
32448.0,48328.0,1,0
32450.0,48733.0,1,0
32453.0,48478.0,1,0
32456.0,47689.0,0,1
32458.0,47249.0,1,0
32470.0,44789.0,1,0
32476.0,44374.0,0,1
32501.0,43928.0,1,0
32503.0,41979.0,0,1
32510.0,34011.0,1,1
32511.0,33214.0,0,1
32516.0,59447.0,1,1
32517.0,58398.0,0,1
32523.0,52018.0,1,0
32539.0,43385.0,0,1
32542.0,43061.0,1,1
32547.0,46661.0,1,0
32550.0,59712.0,0,1
32552.0,49178.0,1,0
32553.0,47330.0,0,1
32556.0,41138.0,1,0
32561.0,8340.0,1,0
32565.0,3349.0,1,0
32569.0,2602.0,0,1
32580.0,1419.0,1,0
32618.0,1401.0,1,1
32622.0,50139.0,0,1
32623.0,48540.0,1,0
32625.0,48557.0,1,0
32628.0,48117.0,1,1
32642.0,45328.0,1,0
32653.0,44349.0,1,0
32654.0,43947.0,0,1
32677.0,42256.0,0,1
32684.0,33299.0,1,1
32685.0,33221.0,0,1
32690.0,59480.0,1,1
32691.0,58632.0,0,1
32697.0,51977.0,1,0
32715.0,43092.0,0,1
32716.0,43095.0,1,0
32717.0,42882.0,0,1
32721.0,46191.0,1,0
32724.0,60073.0,0,1
32726.0,49066.0,1,0
32727.0,46409.0,0,1
32730.0,41388.0,1,0
32735.0,8083.0,1,0
32739.0,3276.0,1,0
32743.0,2681.0,0,1
32754.0,1405.0,1,0
32791.0,1389.0,1,1
32795.0,49916.0,0,1
32796.0,48675.0,1,0
32798.0,48783.0,1,0
32803.0,47905.0,1,0
32807.0,46816.0,1,0
32828.0,44155.0,1,0
32850.0,44024.0,0,1
32858.0,34661.0,1,1
32859.0,33866.0,0,1
32864.0,60065.0,1,1
32865.0,58431.0,0,1
32871.0,51751.0,1,0
32890.0,42856.0,1,1
32891.0,42553.0,0,1
32895.0,46210.0,1,0
32898.0,59977.0,0,1
32900.0,48758.0,1,0
32901.0,47295.0,0,1
32904.0,41496.0,1,0
32909.0,8027.0,1,0
32913.0,3254.0,1,0
32917.0,2643.0,0,1
32928.0,1382.0,1,0
32966.0,1408.0,1,1
32970.0,52040.0,0,1
32971.0,49224.0,1,0
32973.0,48312.0,1,0
32975.0,48319.0,1,0
32981.0,46892.0,1,0
32992.0,45053.0,1,0
33009.0,44552.0,1,0
33025.0,41754.0,0,1
33032.0,33799.0,1,1
33033.0,33551.0,0,1
33038.0,60270.0,1,1
33039.0,58750.0,0,1
33046.0,51501.0,1,0
33065.0,43076.0,1,1
33066.0,42795.0,0,1
33069.0,46246.0,1,0
33072.0,59992.0,0,1
33074.0,49030.0,1,0
33075.0,46307.0,0,1
33078.0,41617.0,1,0
33084.0,5281.0,1,0
33087.0,3331.0,1,0
33092.0,2530.0,0,1
33102.0,1399.0,1,0
33139.0,1370.0,0,1
33143.0,50389.0,0,1
33144.0,48911.0,1,0
33146.0,48339.0,1,0
33163.0,45191.0,1,0
33198.0,43853.0,0,1
33206.0,33412.0,1,1
33207.0,33540.0,0,1
33212.0,59970.0,1,1
33213.0,58378.0,0,1
33232.0,43764.0,1,0
33238.0,42861.0,0,1
33239.0,42709.0,1,0
33240.0,42602.0,0,1
33243.0,45882.0,1,0
33246.0,60115.0,0,1
33248.0,49533.0,1,0
33249.0,45792.0,0,1
33258.0,5354.0,1,0
33260.0,3726.0,1,0
33276.0,1407.0,1,1
33313.0,1384.0,1,1
33317.0,50299.0,0,1
33318.0,48474.0,1,0
33320.0,48316.0,1,0
33339.0,44625.0,1,0
33372.0,44264.0,0,1
33380.0,32907.0,1,1
33381.0,33573.0,0,1
33386.0,60269.0,1,1
33387.0,58816.0,0,1
33394.0,51453.0,1,0
33412.0,42851.0,0,1
33413.0,42827.0,1,0
33414.0,42767.0,0,1
33417.0,45729.0,1,0
33420.0,60218.0,0,1
33422.0,49253.0,1,0
33423.0,46374.0,0,1
33426.0,41529.0,1,0
33431.0,8664.0,1,0
33435.0,3289.0,1,0
33439.0,2598.0,0,1
33450.0,1407.0,1,0
33488.0,1405.0,1,1
33493.0,50188.0,1,1
33496.0,48198.0,1,0
33516.0,44928.0,1,0
33523.0,44259.0,1,0
33545.0,44309.0,1,0
33546.0,44205.0,0,1
33554.0,33079.0,1,1
33555.0,32646.0,0,1
33560.0,59908.0,1,1
33561.0,58740.0,0,1
33565.0,54901.0,1,0
33586.0,42787.0,1,1
33588.0,42632.0,0,1
33591.0,45815.0,1,0
33594.0,60250.0,0,1
33596.0,49132.0,1,0
33597.0,46327.0,0,1
33600.0,41570.0,1,0
33606.0,5346.0,1,0
33609.0,3305.0,1,0
33614.0,2620.0,0,1
33619.0,2262.0,1,0
33660.0,1431.0,1,1
33665.0,50016.0,1,1
33667.0,48576.0,1,0
33684.0,45109.0,1,0
33695.0,44881.0,1,0
33720.0,43974.0,0,1
33728.0,34509.0,1,1
33729.0,33091.0,0,1
33734.0,60395.0,1,1
33735.0,58611.0,0,1
33741.0,52312.0,1,0
33761.0,42479.0,0,1
33762.0,42536.0,1,0
33763.0,42669.0,0,1
33765.0,45777.0,1,0
33768.0,60401.0,0,1
33770.0,49414.0,1,0
33771.0,45939.0,0,1
33774.0,41599.0,1,0
33779.0,8436.0,1,0
33782.0,3646.0,1,0
33797.0,1384.0,1,1
33836.0,1396.0,0,1
33840.0,51193.0,0,1
33841.0,49277.0,1,0
33843.0,48253.0,1,0
33855.0,45940.0,1,0
33894.0,44406.0,0,1
33902.0,33890.0,1,1
33903.0,33581.0,0,1
33908.0,60355.0,1,1
33909.0,59054.0,0,1
33929.0,43620.0,1,0
33933.0,42993.0,0,1
33936.0,42763.0,1,1
33939.0,45535.0,1,0
33942.0,60420.0,0,1
33944.0,48790.0,1,0
33945.0,46310.0,0,1
33948.0,41558.0,1,0
33953.0,8314.0,1,0
33956.0,3710.0,1,0
33971.0,1395.0,1,1
34009.0,1402.0,1,1
34014.0,49517.0,1,1
34016.0,48529.0,1,0
34036.0,45107.0,1,0
34068.0,43994.0,0,1
34076.0,34023.0,1,1
34077.0,33697.0,0,1
34082.0,60359.0,1,1
34083.0,59010.0,0,1
34085.0,56808.0,1,0
34105.0,43084.0,1,0
34110.0,42556.0,1,1
34111.0,42065.0,0,1
34113.0,45446.0,1,0
34116.0,60074.0,0,1
34118.0,49096.0,1,0
34119.0,46025.0,0,1
34122.0,41610.0,1,0
34127.0,8176.0,1,0
34131.0,3177.0,1,0
34135.0,2660.0,0,1
34146.0,1400.0,1,0
34184.0,1412.0,0,1
34189.0,49260.0,1,1
34191.0,48695.0,1,0
34211.0,44980.0,1,0
34216.0,44841.0,1,0
34242.0,44489.0,0,1
34250.0,33796.0,1,1
34251.0,33279.0,0,1
34256.0,60279.0,1,1
34257.0,58692.0,0,1
34259.0,56937.0,1,0
34277.0,43855.0,1,0
34284.0,42362.0,1,1
34285.0,42118.0,0,1
34287.0,45277.0,1,0
34290.0,60434.0,0,1
34292.0,49588.0,1,0
34293.0,45736.0,0,1
34296.0,41757.0,1,0
34301.0,8295.0,1,0
34304.0,3505.0,1,0
34319.0,1414.0,1,1
34358.0,1415.0,0,1
34363.0,50160.0,1,1
34364.0,49180.0,0,1
34365.0,48391.0,1,0
34377.0,46181.0,1,0
34387.0,45386.0,0,1
34416.0,44382.0,0,1
34424.0,34300.0,1,1
34425.0,33618.0,0,1
34430.0,60347.0,1,1
34431.0,59185.0,0,1
34451.0,43961.0,1,0
34458.0,42521.0,1,1
34459.0,41980.0,0,1
34461.0,45223.0,1,0
34464.0,60492.0,0,1
34466.0,49183.0,1,0
34467.0,45953.0,0,1
34470.0,41420.0,1,0
34475.0,7949.0,1,0
34478.0,3517.0,1,0
34482.0,2706.0,0,1
34493.0,1430.0,1,0
34531.0,1396.0,0,1
34536.0,50505.0,1,1
34538.0,48530.0,1,0
34547.0,46772.0,0,1
34556.0,45163.0,1,0
34558.0,44798.0,0,1
34588.0,44663.0,0,1
34598.0,34003.0,1,1
34599.0,33284.0,0,1
34604.0,60243.0,1,1
34605.0,58825.0,0,1
34624.0,44265.0,1,0
34631.0,42370.0,0,1
34632.0,41808.0,1,0
34633.0,42205.0,0,1
34635.0,44640.0,1,0
34638.0,60500.0,0,1
34640.0,49454.0,1,0
34641.0,46147.0,0,1
34644.0,41317.0,1,0
34649.0,8298.0,1,0
34652.0,3549.0,1,0
34657.0,2511.0,0,1
34667.0,1388.0,1,0
34707.0,1397.0,0,1
34712.0,49819.0,1,1
34714.0,48320.0,1,0
34734.0,44880.0,1,0
34764.0,44341.0,0,1
34772.0,33411.0,1,1
34773.0,33624.0,0,1
34778.0,60095.0,1,1
34779.0,58999.0,0,1
34799.0,43471.0,1,0
34801.0,42739.0,1,0
34806.0,41960.0,1,1
34807.0,41734.0,0,1
34809.0,43870.0,1,0
34812.0,60540.0,0,1
34814.0,49489.0,1,0
34815.0,45750.0,0,1
34818.0,41533.0,1,0
34823.0,8359.0,1,0
34826.0,3650.0,1,0
34831.0,2536.0,0,1
34841.0,1388.0,1,0
34902.0,1402.0,0,1
34907.0,48560.0,1,1
34909.0,47356.0,1,0
34913.0,47001.0,1,0
34933.0,44820.0,1,0
34939.0,42895.0,1,1
34946.0,33875.0,1,1
34947.0,33837.0,0,1
34952.0,60226.0,1,1
34953.0,58969.0,0,1
34966.0,47749.0,1,0
34979.0,42630.0,1,0
34980.0,42536.0,0,1
34981.0,42760.0,0,1
34983.0,46161.0,1,0
34986.0,60214.0,0,1
34988.0,49287.0,1,0
34989.0,46185.0,0,1
34992.0,41675.0,1,0
34997.0,8271.0,1,0
35000.0,3549.0,1,0
35013.0,1392.0,1,1
35059.0,1390.0,0,1
35063.0,50859.0,0,1
35064.0,48896.0,1,0
35066.0,47985.0,1,0
35085.0,44861.0,1,0
35112.0,44314.0,0,1
35120.0,33851.0,1,1
35121.0,33714.0,0,1
35126.0,58839.0,1,1
35127.0,57941.0,0,1
35128.0,56904.0,1,0
35135.0,50248.0,1,0
35152.0,42352.0,0,1
35153.0,42429.0,1,0
35154.0,42112.0,0,1
35156.0,45591.0,1,0
35159.0,59735.0,0,1
35161.0,49039.0,1,0
35162.0,46319.0,0,1
35165.0,41292.0,1,0
35170.0,8737.0,1,0
35173.0,3573.0,1,0
35186.0,1369.0,0,1
35187.0,1387.0,1,0
35231.0,1364.0,1,1
35236.0,49763.0,1,1
35237.0,48846.0,0,1
35238.0,47754.0,1,0
35247.0,46403.0,1,0
35257.0,45020.0,0,1
35285.0,44418.0,0,1
35293.0,32953.0,1,1
35294.0,32429.0,0,1
35299.0,60032.0,1,1
35300.0,58885.0,0,1
35306.0,52850.0,1,0
35326.0,42409.0,0,1
35327.0,42400.0,1,0
35328.0,42079.0,0,1
35330.0,45347.0,1,0
35333.0,60230.0,0,1
35335.0,48915.0,1,0
35336.0,45702.0,0,1
35345.0,5370.0,1,0
35348.0,3157.0,1,0
35361.0,1398.0,1,1
35406.0,1386.0,0,1
35411.0,49514.0,1,1
35413.0,48236.0,1,0
35428.0,45147.0,1,0
35459.0,44229.0,0,1
35467.0,33312.0,1,1
35468.0,32709.0,0,1
35473.0,59819.0,1,1
35474.0,58794.0,0,1
35480.0,52692.0,1,0
35501.0,42368.0,1,1
35502.0,41927.0,0,1
35504.0,44702.0,1,0
35507.0,60219.0,0,1
35509.0,49080.0,1,0
35510.0,46393.0,0,1
35513.0,41672.0,1,0
35518.0,8374.0,1,0
35521.0,3612.0,1,0
35535.0,1379.0,1,1
35574.0,1417.0,1,1
35579.0,50530.0,1,1
35580.0,49206.0,0,1
35581.0,48551.0,1,0
35599.0,45240.0,1,0
35605.0,44949.0,0,1
35633.0,44127.0,0,1
35641.0,33579.0,1,1
35642.0,33237.0,0,1
35646.0,61217.0,0,1
35647.0,60100.0,1,0
35649.0,57972.0,0,1
35668.0,43625.0,1,0
35676.0,42187.0,1,1
35677.0,42317.0,0,1
35678.0,42999.0,1,0
35681.0,60130.0,0,1
35683.0,49326.0,1,0
35684.0,45702.0,0,1
35687.0,41610.0,1,0
35692.0,8776.0,1,0
35694.0,4018.0,1,0
35696.0,3131.0,1,0
35709.0,1407.0,1,1
35748.0,1397.0,1,1
35753.0,49232.0,1,1
35755.0,48395.0,1,0
35759.0,47786.0,0,1
35771.0,45414.0,1,0
35774.0,44828.0,0,1
35785.0,44751.0,1,0
35805.0,44301.0,0,1
35815.0,33260.0,1,1
35816.0,32906.0,0,1
35821.0,59826.0,1,1
35822.0,59090.0,0,1
35823.0,57923.0,1,0
35845.0,42616.0,1,0
35849.0,42123.0,1,1
35851.0,41544.0,0,1
35852.0,42126.0,1,0
35855.0,60800.0,0,1
35857.0,49550.0,1,0
35858.0,45532.0,0,1
35861.0,41465.0,1,0
35866.0,8461.0,1,0
35868.0,3976.0,1,0
35870.0,3102.0,1,0
35883.0,1384.0,1,1
35927.0,1395.0,1,1
35932.0,49341.0,1,1
35934.0,47815.0,1,0
